subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
5,560,3,1,6,210.4907,224.3607,3.53389
5,561,1,1,4,138.4854,152.3073,1.240045
5,562,0,1,7,286.3261,277.7156,3.264835
5,563,1,0,2,119.1114,104.5049,1.387902
5,564,2,0,1,99.9501,63.96416,1.373489
5,565,1,1,2,89.77243,104.2752,5.923321
5,566,2,0,1,66.18817,43.14154,1.322665
5,567,1,1,0,68.1629,31.86438,1.922808
5,568,2,0,5,188.5423,189.1265,4.638441
5,569,1,0,3,127.9812,135.1013,2.636938
5,570,1,1,0,29.77759,17.62252,11.23984
5,571,0,1,6,270.6344,220.659,3.616868
5,572,0,1,8,330.651,313.562,1.898828
5,573,2,0,1,51.74854,60.47368,4.740901
5,574,2,0,8,286.9652,301.7629,2.789285
5,575,3,1,5,186.442,184.854,5.80062
5,576,0,1,8,289.2085,299.829,1.917242
5,577,1,0,8,295.6436,317.8929,2.071649
5,578,0,0,0,70.83136,33.76232,2.999189
5,579,2,0,9,336.8481,338.7054,3.125055
5,580,1,1,6,271.018,228.9896,5.854513
5,581,1,0,4,154.0207,159.7442,2.321702
5,582,3,0,6,241.3509,231.3239,2.766938
5,583,0,0,3,138.0446,143.6151,2.632104
5,584,3,0,5,222.5449,211.2579,1.583325
5,585,1,0,1,108.763,57.56643,1.705877
5,586,0,1,3,84.46484,133.0655,2.200025
5,587,2,0,4,184.2376,171.0953,3.30449
5,588,3,0,9,346.6437,358.4956,1.597989
5,589,0,0,7,245.3472,256.6564,1.481777
5,590,3,1,4,162.4476,148.7375,4.51641
5,591,0,0,1,106.3717,55.62273,4.64993
5,592,2,1,7,299.846,258.4124,3.704368
5,593,2,0,0,358.1636,5.551113,3.004797
5,594,2,0,0,79.14688,30.35221,4.672983
5,595,3,0,7,253.655,260.0021,3.100007
5,596,0,1,0,16.97723,22.10457,2.798639
5,597,1,0,5,188.0138,197.074,4.05567
5,598,2,0,2,89.64203,89.89103,11.7254
5,599,2,1,8,284.837,315.8793,4.024592
5,600,0,1,4,91.64728,144.1984,4.163473
5,601,1,1,8,295.2847,314.8202,1.686642
5,602,0,1,1,53.12836,50.92099,3.284458
5,603,2,0,6,228.3477,243.4258,1.470694
5,604,2,1,8,300.1452,318.096,1.671343
5,605,3,0,0,357.3728,24.1983,9.550936
5,606,1,1,7,268.3285,280.3544,2.82191
5,607,3,0,2,89.49774,86.43327,9.401203
5,608,3,1,7,269.1611,252.2626,8.750745
5,609,3,1,3,136.4166,139.4532,1.700483
5,610,0,0,9,283.192,343.5364,3.635514
5,611,2,0,4,156.9967,148.7821,3.305629
5,612,1,0,7,227.8037,287.469,1.520086
5,613,2,0,8,302.119,317.4318,3.757481
5,614,3,1,7,268.4705,260.587,22.25253
5,615,0,0,7,265.1156,282.088,2.282178
5,616,2,0,3,118.1488,134.7576,3.350332
5,617,1,1,7,292.6026,276.9279,5.239433
5,618,0,1,3,62.49933,112.2403,2.050312
5,619,0,1,6,303.1854,233.4677,2.399169
5,620,1,0,4,178.9405,174.4103,6.705813
5,621,1,0,6,239.381,250.9497,7.02241
5,622,2,1,7,294.5793,253.8115,0.8728119
5,623,3,1,9,358.0109,351.8315,5.649044
5,624,0,1,1,65.8613,68.1647,4.016969
5,625,1,0,0,72.49139,28.51347,5.023692
5,626,0,0,7,244.8705,277.3258,1.53281
5,627,3,1,3,122.1662,132.6161,3.500448
5,628,2,1,4,181.0743,176.9348,4.589252
5,629,3,1,3,108.7447,119.8361,4.700625
5,630,2,1,0,14.89807,18.09607,1.940522
5,631,3,1,5,180.2619,181.659,3.532519
