subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
6,312,0,1,7,281.6376,258.9645,3.898843
6,313,0,0,2,108.1137,87.93854,4.165059
6,314,0,0,0,2.385742,3.270621,4.231294
6,315,2,0,4,117.0423,153.617,4.822692
6,316,3,0,1,19.75003,39.11033,8.88468
6,317,3,1,4,142.4066,158.3738,6.53407
6,318,3,1,2,90.46771,95.78942,1.683489
6,319,2,0,8,273.1783,289.4627,2.333615
6,320,0,1,7,305.2186,272.2075,3.215677
6,321,2,0,1,86.87604,50.63655,1.939191
6,322,3,1,5,181.3195,183.5082,5.150628
6,323,1,0,2,108.6688,74.80399,5.122407
6,324,2,1,6,305.2992,227.7168,1.70693
6,325,3,1,1,56.47675,44.15948,2.934331
6,326,3,0,6,234.4979,220.9615,4.098144
6,327,2,0,5,206.0891,213.7616,2.305691
6,328,3,0,3,129.2918,122.1586,2.933547
6,329,1,1,1,53.27014,57.31583,5.705547
6,330,0,0,8,270.4435,301.7064,2.831893
6,331,3,1,1,72.18503,65.40824,2.031143
6,332,2,1,4,108.0597,159.4057,2.621766
6,333,2,1,4,177.6794,179.1171,3.601527
6,334,0,0,1,87.21561,44.61492,5.783205
6,335,2,1,3,105.5505,120.5238,2.555974
6,336,0,1,9,359.4555,357.3804,3.798163
6,337,1,0,2,127.1189,107.3069,2.205553
6,338,0,1,9,305.4156,330.4296,3.400029
6,339,3,0,3,124.061,128.5208,1.932799
6,340,2,0,0,52.10049,34.26278,4.006793
6,341,3,0,9,358.3349,344.2531,4.083097
6,342,2,1,5,184.1005,188.8963,3.290786
6,343,3,1,4,120.1763,146.0357,2.633198
6,344,0,0,7,239.4126,270.2492,1.467517
6,345,3,0,1,70.97095,69.39163,3.767184
6,346,0,0,7,231.9344,263.1375,1.565479
6,347,2,1,7,304.893,285.4946,2.787979
6,348,0,0,0,65.03067,26.91901,4.867233
6,349,0,1,3,81.84055,115.4903,3.249914
6,350,0,0,2,132.7236,94.64572,4.483036
6,351,0,0,9,0.05752563,347.918,2.302444
6,352,0,0,0,4.483795,12.41398,2.131727
6,353,2,1,2,38.94351,79.71661,2.108093
6,354,1,1,4,114.1606,152.4661,2.521521
6,355,0,1,5,181.94,183.6816,4.132891
6,356,3,0,7,268.9479,269.3017,2.566402
6,357,0,1,1,36.32642,47.23097,3.232276
6,358,0,1,6,335.6309,224.4674,0.1159327
6,359,0,0,9,340.2103,336.8186,5.982273
6,360,0,0,5,225.4711,213.3012,2.547356
6,361,2,1,3,77.41901,108.622,1.806699
6,362,0,1,4,178.0061,169.3999,0.9667419
6,363,3,0,6,238.5983,230.4921,4.917664
6,364,1,0,2,117.2037,77.85429,2.503053
6,365,0,0,9,274.7927,327.0084,2.381883
6,366,0,1,5,179.6364,181.1101,2.416267
6,367,2,0,3,118.2949,112.9758,2.156377
6,368,1,0,6,213.5031,228.9439,4.219577
6,369,3,1,7,269.2215,267.2912,6.367563
6,370,2,0,3,124.1214,131.1902,2.989348
6,371,1,0,1,97.54382,60.22058,6.573721
6,372,1,1,3,92.11365,113.9327,4.153245
6,373,1,0,3,136.4781,137.6706,3.640045
6,374,2,0,4,157.3677,155.2171,1.889264
6,375,0,1,6,272.1963,222.797,2.317814
6,376,0,0,7,244.2379,272.9426,3.016115
6,377,0,0,7,237.751,257.9063,2.817302
6,378,3,1,7,275.0427,275.0746,3.967074
6,379,3,1,0,59.38522,28.29263,4.150645
6,380,3,1,9,354.7029,351.0806,3.684078
6,381,0,1,7,291.1361,264.5448,4.184608
6,382,3,1,2,88.44321,87.77704,5.231735
6,383,1,0,4,178.6225,167.1664,3.872891
6,384,2,1,9,327.5244,346.5539,5.155231
6,385,0,1,5,272.1435,208.4162,3.616134
6,386,2,1,9,316.8328,334.1842,2.773143
6,387,2,0,7,267.8035,274.5303,2.799299
6,388,1,1,2,81.65833,80.35744,1.706057
6,389,2,1,6,267.129,229.7868,3.422764
6,390,0,1,6,290.0231,227.6211,1.383297
6,391,2,1,4,121.564,147.349,2.807
6,392,1,0,2,121.3832,94.96082,4.055204
6,393,3,0,8,313.4497,306.9232,6.633472
6,394,1,1,8,293.4135,310.8188,4.087574
6,395,0,0,2,135.9774,101.7918,6.347832
6,396,1,0,6,233.2525,231.6177,2.404475
6,397,3,1,0,4.165253,3.090145,6.099526
6,398,3,1,3,101.7236,129.5375,3.966017
6,399,3,0,0,0.9936829,3.34044,3.063396
6,400,3,1,5,237.3806,200.9643,1.532855
6,401,1,0,0,47.35159,17.44862,4.205826
6,402,2,0,1,89.31171,65.74721,3.172255
6,403,0,0,3,132.9895,126.4633,3.600416
6,404,0,1,1,48.61176,59.1282,5.899962
6,405,2,0,4,181.1354,169.0888,2.421982
6,406,2,1,2,79.99426,91.68591,5.000844
6,407,2,0,6,249.2444,234.632,4.50717
6,408,2,0,0,65.56262,30.87647,3.822894
6,409,1,1,6,272.053,240.5264,3.538754
6,410,0,0,6,232.7679,232.9832,1.616792
6,411,1,1,3,113.0725,143.4845,3.3716
6,412,1,1,5,237.9917,198.3486,2.971318
6,413,3,1,8,289.9136,288.2305,3.367085
6,414,3,0,2,91.98553,85.1573,3.21661
6,415,2,1,6,285.7781,246.7887,2.939149
6,416,3,0,7,270.1946,285.1937,6.951988
6,417,0,0,7,253.178,277.6158,2.832989
6,418,0,1,4,93.71692,160.9023,4.267
6,419,3,0,2,90.07654,80.54311,2.067077
6,420,2,0,6,253.5579,220.6334,2.589155
6,421,2,1,1,47.9787,63.03473,4.840913
6,422,0,1,8,323.172,311.0452,3.300273
6,423,2,0,0,3.910919,6.397635,2.872657
6,424,0,0,2,132.2751,93.75536,1.982476
6,425,1,1,9,1.493958,351.2122,2.904934
6,426,1,1,8,314.7313,303.1756,3.756487
6,427,1,0,0,2.478424,6.668156,3.855453
6,428,2,0,2,116.856,95.13247,2.222345
6,429,0,1,8,305.5109,313.3667,6.513
6,430,0,1,6,289.1882,250.3573,2.825959
6,431,0,1,0,22.85135,3.880809,3.63338
6,432,1,0,7,230.18,285.8473,2.822221
6,433,3,1,8,298.2662,304.1984,4.083123
6,434,3,1,3,117.6894,122.7676,3.749561
6,435,0,0,5,179.4084,186.6676,3.515418
6,436,0,0,3,129.066,129.7701,2.433423
6,437,0,0,9,270.3105,325.2124,2.983387
6,438,2,0,9,355.1201,341.8261,2.256086
6,439,1,1,9,359.9722,358.4564,2.876081
6,440,1,1,2,80.36963,81.26766,3.188098
6,441,1,0,8,274.2927,305.1828,4.890749
6,442,3,0,5,215.6748,214.7459,1.500384
6,443,3,1,5,220.9158,213.0632,3.084043
6,444,0,1,9,358.9482,354.3554,4.643631
6,445,1,1,7,284.8854,286.3232,1.589839
6,446,3,0,7,272.9654,279.9885,1.333127
6,447,1,0,9,298.6558,332.8289,3.422642
6,448,2,0,1,89.40198,67.92178,2.221744
6,449,0,0,9,306.4436,347.5601,3.41629
6,450,0,0,4,167.5897,162.4699,1.015769
6,451,1,1,7,270.2325,253.8703,1.937689
6,452,1,1,8,312.7472,296.5435,1.472584
6,453,0,0,1,91.48416,46.64462,1.682131
6,454,1,1,7,287.506,279.2661,3.555519
6,455,3,0,3,128.9971,121.2622,4.132607
6,456,3,0,8,309.3788,312.6411,1.900377
6,457,0,0,6,216.661,239.4622,2.633412
6,458,3,0,8,288.9352,298.519,2.517431
6,459,3,0,6,222.3702,235.5072,3.50061
6,460,2,0,1,53.88016,44.01754,1.766712
6,461,3,1,2,90.58997,76.95495,1.133559
6,462,3,0,1,89.30872,68.31137,2.300542
6,463,0,1,3,80.41718,128.2049,3.567781
6,464,2,0,3,134.9431,110.6501,1.971428
6,465,2,1,8,297.7148,309.7237,4.3731
6,466,2,1,5,221.6146,204.2305,3.587638
6,467,0,0,2,107.4473,78.16784,3.416845
6,468,2,0,7,271.5842,278.5793,3.191191
6,469,1,0,0,59.38672,8.953317,3.470708
6,470,2,1,7,298.2005,263.4763,4.274494
6,477,2,1,5,223.2193,196.0305,4.205714
6,478,0,1,2,54.13232,81.61542,2.883088
6,479,0,0,6,219.7553,247.6664,5.082708
6,480,3,1,8,298.383,310.7789,4.250753
6,481,0,1,0,26.07245,16.98024,5.616374
6,482,3,1,6,218.9933,239.1399,3.766839
6,483,2,1,7,295.0128,256.7626,3.821951
6,484,1,0,6,221.3375,238.9561,5.189427
6,485,2,0,0,1.465393,7.635575,3.13952
6,486,2,1,8,300.9372,290.7027,4.507031
6,487,3,0,1,60.40042,40.91805,6.634045
6,488,1,1,9,0.2616882,346.3368,3.070774
6,489,1,0,3,129.1986,113.2516,5.021634
6,490,0,1,0,55.01077,31.45667,3.66611
6,491,2,0,6,220.0553,217.7137,3.300073
6,492,3,1,0,55.60117,34.16079,2.683126
6,493,0,1,1,39.8786,55.56378,2.499872
6,494,1,1,0,23.90836,9.997728,6.473654
6,495,0,0,0,88.11298,29.04462,4.716683
6,496,3,0,5,181.8431,184.1981,1.216771
6,497,2,1,3,94.72339,128.8548,2.04012
6,498,1,1,1,44.72888,36.08743,2.137915
6,499,0,1,0,3.721863,8.80798,2.663996
6,500,0,0,9,323.622,337.2407,5.483529
6,501,1,0,2,115.0381,75.38037,2.772569
6,502,0,1,3,93.25858,117.048,3.249204
6,503,2,0,0,44.89032,22.3175,2.390373
6,504,0,0,2,120.2413,99.8758,5.40066
6,505,0,1,0,358.1192,1.737432,3.116554
6,506,2,0,8,295.1731,320.6658,4.938564
6,507,3,1,1,44.33029,41.38749,3.133638
6,508,2,0,7,270.9141,279.2972,2.172677
6,509,2,0,1,54.1239,36.23486,4.375164
6,510,1,0,1,99.59808,67.87012,3.605617
6,511,1,1,9,301.8277,329.09,4.4905
6,512,2,1,8,311.103,310.5916,3.30512
6,513,3,1,5,225.6685,202.4171,1.967413
6,514,3,0,5,224.2776,207.9862,2.934133
6,515,3,1,2,76.04129,85.47623,3.217436
6,516,0,0,0,65.49228,20.10725,2.949982
6,517,0,1,4,102.5485,153.2865,3.650778
6,518,1,0,3,128.7068,121.9422,3.206238
6,519,0,1,0,36.46094,19.58853,3.464682
6,520,0,0,2,125.2813,100.4234,2.830446
6,521,3,1,2,92.03647,88.24496,4.182399
6,522,2,0,8,274.686,291.1628,1.872199
6,523,2,1,4,103.9766,153.428,2.688454
6,524,2,1,0,15.66217,28.55478,4.288673
6,525,3,0,9,307.186,335.8544,5.616569
6,526,2,1,3,93.79919,127.9125,2.755829
6,527,2,0,5,200.1842,195.4146,4.922648
6,528,1,0,5,219.7757,213.4099,2.639832
6,529,0,1,0,5.962372,5.845293,3.315913
6,530,0,0,7,246.6889,257.6504,4.833031
6,531,2,0,8,305.2172,323.2746,3.690867
6,532,0,0,0,58.81827,13.13493,3.816967
6,533,1,0,4,173.3302,169.5063,2.872391
6,534,0,1,6,272.5127,244.7071,3.332114
6,535,1,0,7,239.8251,264.832,5.439923
6,536,0,1,6,272.2527,224.0679,3.064032
6,537,3,0,3,128.6962,137.7311,2.449556
6,538,1,0,8,269.0937,317.2419,3.240128
6,539,1,1,8,286.5178,292.6166,2.773417
6,540,3,1,5,228.4643,201.8233,2.750424
6,541,3,1,8,298.6165,308.8103,3.833854
6,542,1,1,4,127.9135,155.7751,1.888539
6,543,0,0,5,204.6568,194.2542,2.267122
6,544,3,0,1,64.09467,47.17034,3.599322
6,545,1,0,0,62.73889,20.10874,4.687943
6,546,2,0,7,261.1544,262.4987,1.622891
6,547,3,1,8,300.9005,305.3143,2.100771
6,548,0,1,2,75.94803,87.7121,2.349633
6,549,3,0,7,246.6151,252.6941,2.733064
6,550,0,0,4,176.2181,169.1321,3.199025
6,551,0,0,5,200.1346,203.9523,4.349583
6,552,2,1,2,59.30627,82.68604,4.22227
6,553,1,0,4,131.9079,161.5529,4.222097
6,554,0,0,6,231.1115,230.1218,4.049144
6,555,0,1,8,308.7982,314.6301,3.815717
6,556,1,0,1,90.88815,58.29115,1.85392
6,557,2,1,3,90.40033,121.2647,1.839058
6,558,1,1,9,315.8795,344.2253,2.838964
6,559,1,1,5,178.9996,189.0385,3.555415
